FishID,ReplicateID,Axis,Lake,Year,Age,Width
LLC_LT028,LT028A,S,Little Lake Clark,1987,4,0.048
LLC_LT028,LT028A,S,Little Lake Clark,1988,5,0.038
LLC_LT028,LT028A,S,Little Lake Clark,1989,6,0.046
LLC_LT028,LT028A,S,Little Lake Clark,1990,7,0.037
LLC_LT028,LT028A,S,Little Lake Clark,1991,8,0.04
LLC_LT028,LT028A,S,Little Lake Clark,1992,9,0.039
LLC_LT028,LT028A,S,Little Lake Clark,1993,10,0.033
LLC_LT028,LT028A,S,Little Lake Clark,1994,11,0.027
LLC_LT028,LT028A,S,Little Lake Clark,1995,12,0.022
LLC_LT028,LT028A,S,Little Lake Clark,1996,13,0.03
LLC_LT028,LT028A,S,Little Lake Clark,1997,14,0.029
LLC_LT028,LT028A,S,Little Lake Clark,1998,15,0.024
LLC_LT028,LT028A,S,Little Lake Clark,1999,16,0.024
LLC_LT028,LT028A,S,Little Lake Clark,2000,17,0.025
LLC_LT028,LT028B,S,Little Lake Clark,1987,4,0.052
LLC_LT028,LT028B,S,Little Lake Clark,1988,5,0.035
LLC_LT028,LT028B,S,Little Lake Clark,1989,6,0.047
LLC_LT028,LT028B,S,Little Lake Clark,1990,7,0.039
LLC_LT028,LT028B,S,Little Lake Clark,1991,8,0.037
LLC_LT028,LT028B,S,Little Lake Clark,1992,9,0.04
LLC_LT028,LT028B,S,Little Lake Clark,1993,10,0.034
LLC_LT028,LT028B,S,Little Lake Clark,1994,11,0.027
LLC_LT028,LT028B,S,Little Lake Clark,1995,12,0.024
LLC_LT028,LT028B,S,Little Lake Clark,1996,13,0.026
LLC_LT028,LT028B,S,Little Lake Clark,1997,14,0.03
LLC_LT028,LT028B,S,Little Lake Clark,1998,15,0.024
LLC_LT028,LT028B,S,Little Lake Clark,1999,16,0.026
LLC_LT028,LT028B,S,Little Lake Clark,2000,17,0.021
LLC_LT028,LT028B,S,Little Lake Clark,2001,18,0.019
LLC_LT028,LT028C,S,Little Lake Clark,1987,4,0.051
LLC_LT028,LT028C,S,Little Lake Clark,1988,5,0.04
LLC_LT028,LT028C,S,Little Lake Clark,1989,6,0.045
LLC_LT028,LT028C,S,Little Lake Clark,1990,7,0.039
LLC_LT028,LT028C,S,Little Lake Clark,1991,8,0.04
LLC_LT028,LT028C,S,Little Lake Clark,1992,9,0.038
LLC_LT028,LT028C,S,Little Lake Clark,1993,10,0.034
LLC_LT028,LT028C,S,Little Lake Clark,1994,11,0.029
LLC_LT028,LT028C,S,Little Lake Clark,1995,12,0.025
LLC_LT028,LT028C,S,Little Lake Clark,1996,13,0.026
LLC_LT028,LT028C,S,Little Lake Clark,1997,14,0.031
LLC_LT028,LT028C,S,Little Lake Clark,1998,15,0.023
LLC_LT028,LT028C,S,Little Lake Clark,1999,16,0.028
LLC_LT028,LT028C,S,Little Lake Clark,2000,17,0.022
LLC_LT028,LT028C,S,Little Lake Clark,2001,18,0.023
LLC_LT033,LT033A,L,Little Lake Clark,1993,3,0.071
LLC_LT033,LT033A,L,Little Lake Clark,1994,4,0.055
LLC_LT033,LT033A,L,Little Lake Clark,1995,5,0.05
LLC_LT033,LT033A,L,Little Lake Clark,1996,6,0.045
LLC_LT033,LT033A,L,Little Lake Clark,1997,7,0.054
LLC_LT033,LT033A,L,Little Lake Clark,1998,8,0.045
LLC_LT033,LT033A,L,Little Lake Clark,1999,9,0.043
LLC_LT033,LT033A,L,Little Lake Clark,2000,10,0.04
LLC_LT033,LT033A,L,Little Lake Clark,2001,11,0.052
LLC_LT033,LT033A,L,Little Lake Clark,2002,12,0.058
LLC_LT033,LT033A,L,Little Lake Clark,2003,13,0.043
LLC_LT033,LT033B,L,Little Lake Clark,1992,2,0.049
LLC_LT033,LT033B,L,Little Lake Clark,1993,3,0.077
LLC_LT033,LT033B,L,Little Lake Clark,1994,4,0.052
LLC_LT033,LT033B,L,Little Lake Clark,1995,5,0.049
LLC_LT033,LT033B,L,Little Lake Clark,1996,6,0.047
LLC_LT033,LT033B,L,Little Lake Clark,1997,7,0.051
LLC_LT033,LT033B,L,Little Lake Clark,1998,8,0.048
LLC_LT033,LT033B,L,Little Lake Clark,1999,9,0.04
LLC_LT033,LT033B,L,Little Lake Clark,2000,10,0.041
LLC_LT033,LT033B,L,Little Lake Clark,2001,11,0.051
LLC_LT033,LT033B,L,Little Lake Clark,2002,12,0.054
LLC_LT033,LT033B,L,Little Lake Clark,2003,13,0.048
LLC_LT033,LT033C,L,Little Lake Clark,1992,2,0.052
LLC_LT033,LT033C,L,Little Lake Clark,1993,3,0.072
LLC_LT033,LT033C,L,Little Lake Clark,1994,4,0.061
LLC_LT033,LT033C,L,Little Lake Clark,1995,5,0.047
LLC_LT033,LT033C,L,Little Lake Clark,1996,6,0.049
LLC_LT033,LT033C,L,Little Lake Clark,1997,7,0.049
LLC_LT033,LT033C,L,Little Lake Clark,1998,8,0.048
LLC_LT033,LT033C,L,Little Lake Clark,1999,9,0.042
LLC_LT033,LT033C,L,Little Lake Clark,2000,10,0.041
LLC_LT033,LT033C,L,Little Lake Clark,2001,11,0.055
LLC_LT033,LT033C,L,Little Lake Clark,2002,12,0.058
LLC_LT033,LT033C,L,Little Lake Clark,2003,13,0.045
LLC_LT036,LT036A,S,Little Lake Clark,1993,5,0.074
LLC_LT036,LT036A,S,Little Lake Clark,1994,6,0.066
LLC_LT036,LT036A,S,Little Lake Clark,1995,7,0.049
LLC_LT036,LT036A,S,Little Lake Clark,1996,8,0.042
LLC_LT036,LT036A,S,Little Lake Clark,1997,9,0.042
LLC_LT036,LT036A,S,Little Lake Clark,1998,10,0.038
LLC_LT036,LT036A,S,Little Lake Clark,1999,11,0.037
LLC_LT036,LT036A,S,Little Lake Clark,2000,12,0.034
LLC_LT036,LT036A,S,Little Lake Clark,2001,13,0.037
LLC_LT036,LT036A,S,Little Lake Clark,2002,14,0.046
LLC_LT036,LT036B,S,Little Lake Clark,1993,5,0.071
LLC_LT036,LT036B,S,Little Lake Clark,1994,6,0.066
LLC_LT036,LT036B,S,Little Lake Clark,1995,7,0.051
LLC_LT036,LT036B,S,Little Lake Clark,1996,8,0.04
LLC_LT036,LT036B,S,Little Lake Clark,1997,9,0.044
LLC_LT036,LT036B,S,Little Lake Clark,1998,10,0.031
LLC_LT036,LT036B,S,Little Lake Clark,1999,11,0.032
LLC_LT036,LT036B,S,Little Lake Clark,2000,12,0.033
LLC_LT036,LT036B,S,Little Lake Clark,2001,13,0.039
LLC_LT036,LT036B,S,Little Lake Clark,2002,14,0.044
LLC_LT039,LT039A,S,Little Lake Clark,1995,3,0.07
LLC_LT039,LT039A,S,Little Lake Clark,1996,4,0.066
LLC_LT039,LT039A,S,Little Lake Clark,1997,5,0.079
LLC_LT039,LT039A,S,Little Lake Clark,1998,6,0.064
LLC_LT039,LT039A,S,Little Lake Clark,1999,7,0.064
LLC_LT039,LT039A,S,Little Lake Clark,2000,8,0.056
LLC_LT039,LT039A,S,Little Lake Clark,2001,9,0.06
LLC_LT039,LT039A,S,Little Lake Clark,2002,10,0.058
LLC_LT039,LT039A,S,Little Lake Clark,2003,11,0.045
LLC_LT039,LT039B,S,Little Lake Clark,1996,4,0.067
LLC_LT039,LT039B,S,Little Lake Clark,1997,5,0.082
LLC_LT039,LT039B,S,Little Lake Clark,1998,6,0.059
LLC_LT039,LT039B,S,Little Lake Clark,1999,7,0.059
LLC_LT039,LT039B,S,Little Lake Clark,2000,8,0.058
LLC_LT039,LT039B,S,Little Lake Clark,2001,9,0.053
LLC_LT039,LT039B,S,Little Lake Clark,2002,10,0.053
LLC_LT039,LT039B,S,Little Lake Clark,2003,11,0.044
LLC_LT039,LT039C,S,Little Lake Clark,1997,5,0.067
LLC_LT039,LT039C,S,Little Lake Clark,1998,6,0.06
LLC_LT039,LT039C,S,Little Lake Clark,1999,7,0.049
LLC_LT039,LT039C,S,Little Lake Clark,2000,8,0.05
LLC_LT039,LT039C,S,Little Lake Clark,2001,9,0.046
LLC_LT039,LT039C,S,Little Lake Clark,2002,10,0.052
LLC_LT040,LT040A,S,Little Lake Clark,1990,2,0.074
LLC_LT040,LT040A,S,Little Lake Clark,1991,3,0.064
LLC_LT040,LT040A,S,Little Lake Clark,1992,4,0.057
LLC_LT040,LT040A,S,Little Lake Clark,1993,5,0.059
LLC_LT040,LT040A,S,Little Lake Clark,1994,6,0.043
LLC_LT040,LT040A,S,Little Lake Clark,1995,7,0.037
LLC_LT040,LT040A,S,Little Lake Clark,1996,8,0.032
LLC_LT040,LT040A,S,Little Lake Clark,1997,9,0.033
LLC_LT040,LT040A,S,Little Lake Clark,1998,10,0.026
LLC_LT040,LT040A,S,Little Lake Clark,1999,11,0.023
LLC_LT040,LT040A,S,Little Lake Clark,2000,12,0.019
LLC_LT040,LT040A,S,Little Lake Clark,2001,13,0.024
LLC_LT040,LT040A,S,Little Lake Clark,2002,14,0.023
LLC_LT043,LT043A,L,Little Lake Clark,1989,2,0.186
LLC_LT043,LT043A,L,Little Lake Clark,1990,3,0.158
LLC_LT043,LT043A,L,Little Lake Clark,1991,4,0.109
LLC_LT043,LT043A,L,Little Lake Clark,1992,5,0.087
LLC_LT043,LT043A,L,Little Lake Clark,1993,6,0.081
LLC_LT043,LT043A,L,Little Lake Clark,1994,7,0.062
LLC_LT043,LT043A,L,Little Lake Clark,1995,8,0.043
LLC_LT043,LT043A,L,Little Lake Clark,1996,9,0.055
LLC_LT043,LT043A,L,Little Lake Clark,1997,10,0.055
LLC_LT043,LT043A,L,Little Lake Clark,1998,11,0.05
LLC_LT043,LT043A,L,Little Lake Clark,1999,12,0.039
LLC_LT043,LT043A,L,Little Lake Clark,2000,13,0.042
LLC_LT043,LT043A,L,Little Lake Clark,2001,14,0.045
LLC_LT043,LT043B,L,Little Lake Clark,1989,2,0.185
LLC_LT043,LT043B,L,Little Lake Clark,1990,3,0.157
LLC_LT043,LT043B,L,Little Lake Clark,1991,4,0.106
LLC_LT043,LT043B,L,Little Lake Clark,1992,5,0.079
LLC_LT043,LT043B,L,Little Lake Clark,1993,6,0.083
LLC_LT043,LT043B,L,Little Lake Clark,1994,7,0.066
LLC_LT043,LT043B,L,Little Lake Clark,1995,8,0.048
LLC_LT043,LT043B,L,Little Lake Clark,1996,9,0.052
LLC_LT043,LT043B,L,Little Lake Clark,1997,10,0.058
LLC_LT043,LT043B,L,Little Lake Clark,1998,11,0.053
LLC_LT043,LT043B,L,Little Lake Clark,1999,12,0.045
LLC_LT043,LT043B,L,Little Lake Clark,2000,13,0.046
LLC_LT043,LT043B,L,Little Lake Clark,2001,14,0.044
LT0010,LT010A,S,Kijik,1990,7,0.084
LT0010,LT010A,S,Kijik,1991,8,0.06
LT0010,LT010A,S,Kijik,1992,9,0.038
LT0010,LT010A,S,Kijik,1993,10,0.046
LT0010,LT010A,S,Kijik,1994,11,0.036
LT0010,LT010A,S,Kijik,1995,12,0.025
LT0010,LT010A,S,Kijik,1996,13,0.027
LT0010,LT010A,S,Kijik,1997,14,0.022
LT0010,LT010A,S,Kijik,1998,15,0.022
LT0010,LT010A,S,Kijik,1999,16,0.023
LT0010,LT010A,S,Kijik,2000,17,0.017
LT0010,LT010A,S,Kijik,2001,18,0.018
LT0010,LT010A,S,Kijik,2002,19,0.021
LT0010,LT010B,S,Kijik,1990,7,0.083
LT0010,LT010B,S,Kijik,1991,8,0.057
LT0010,LT010B,S,Kijik,1992,9,0.037
LT0010,LT010B,S,Kijik,1993,10,0.047
LT0010,LT010B,S,Kijik,1994,11,0.033
LT0010,LT010B,S,Kijik,1995,12,0.028
LT0010,LT010B,S,Kijik,1996,13,0.027
LT0010,LT010B,S,Kijik,1997,14,0.022
LT0010,LT010B,S,Kijik,1998,15,0.022
LT0010,LT010B,S,Kijik,1999,16,0.021
LT0010,LT010B,S,Kijik,2000,17,0.016
LT0010,LT010B,S,Kijik,2001,18,0.019
LT0010,LT010B,S,Kijik,2002,19,0.02
LT0010,LT010B,S,Kijik,2003,20,0.022
LT0011,LT011A,S,Kijik,1990,8,0.101
LT0011,LT011A,S,Kijik,1991,9,0.062
LT0011,LT011A,S,Kijik,1992,10,0.047
LT0011,LT011A,S,Kijik,1993,11,0.072
LT0011,LT011A,S,Kijik,1994,12,0.062
LT0011,LT011A,S,Kijik,1995,13,0.033
LT0011,LT011A,S,Kijik,1996,14,0.035
LT0011,LT011A,S,Kijik,1997,15,0.035
LT0011,LT011A,S,Kijik,1998,16,0.029
LT0011,LT011A,S,Kijik,1999,17,0.024
LT0011,LT011A,S,Kijik,2000,18,0.021
LT0011,LT011A,S,Kijik,2001,19,0.026
LT0011,LT011B,S,Kijik,1992,10,0.047
LT0011,LT011B,S,Kijik,1993,11,0.072
LT0011,LT011B,S,Kijik,1994,12,0.062
LT0011,LT011B,S,Kijik,1995,13,0.033
LT0011,LT011B,S,Kijik,1996,14,0.035
LT0011,LT011B,S,Kijik,1997,15,0.035
LT0011,LT011B,S,Kijik,1998,16,0.029
LT0011,LT011B,S,Kijik,1999,17,0.024
LT0011,LT011B,S,Kijik,2000,18,0.021
LT0011,LT011B,S,Kijik,2001,19,0.026
LT0014,LT014A,S,Portage,1981,8,0.038
LT0014,LT014A,S,Portage,1982,9,0.039
LT0014,LT014A,S,Portage,1983,10,0.04
LT0014,LT014A,S,Portage,1984,11,0.04
LT0014,LT014A,S,Portage,1985,12,0.033
LT0014,LT014A,S,Portage,1986,13,0.044
LT0014,LT014A,S,Portage,1987,14,0.031
LT0014,LT014A,S,Portage,1988,15,0.022
LT0014,LT014A,S,Portage,1989,16,0.031
LT0014,LT014A,S,Portage,1990,17,0.025
LT0014,LT014A,S,Portage,1991,18,0.028
LT0014,LT014A,S,Portage,1992,19,0.024
LT0014,LT014A,S,Portage,1993,20,0.028
LT0014,LT014A,S,Portage,1994,21,0.029
LT0014,LT014A,S,Portage,1995,22,0.024
LT0014,LT014A,S,Portage,1996,23,0.025
LT0014,LT014A,S,Portage,1997,24,0.023
LT0014,LT014A,S,Portage,1998,25,0.021
LT0014,LT014A,S,Portage,1999,26,0.018
LT0014,LT014A,S,Portage,2000,27,0.024
LT0014,LT014A,S,Portage,2001,28,0.023
LT0014,LT014A,S,Portage,2002,29,0.023
LT0023,LT023A,S,Portage,1988,7,0.025
LT0023,LT023A,S,Portage,1989,8,0.03
LT0023,LT023A,S,Portage,1990,9,0.023
LT0023,LT023A,S,Portage,1991,10,0.031
LT0023,LT023A,S,Portage,1992,11,0.052
LT0023,LT023A,S,Portage,1993,12,0.069
LT0023,LT023A,S,Portage,1994,13,0.065
LT0023,LT023A,S,Portage,1995,14,0.044
LT0023,LT023A,S,Portage,1996,15,0.048
LT0023,LT023A,S,Portage,1997,16,0.044
LT0023,LT023A,S,Portage,1998,17,0.03
LT0023,LT023A,S,Portage,1999,18,0.02
LT0023,LT023A,S,Portage,2000,19,0.027
LT0023,LT023A,S,Portage,2001,20,0.027
LT0023,LT023A,S,Portage,2002,21,0.027
LT0023,LT023B,S,Portage,1990,9,0.026
LT0023,LT023B,S,Portage,1991,10,0.029
LT0023,LT023B,S,Portage,1992,11,0.052
LT0023,LT023B,S,Portage,1993,12,0.075
LT0023,LT023B,S,Portage,1994,13,0.067
LT0023,LT023B,S,Portage,1995,14,0.045
LT0023,LT023B,S,Portage,1996,15,0.044
LT0023,LT023B,S,Portage,1997,16,0.043
LT0023,LT023B,S,Portage,1998,17,0.028
LT0023,LT023B,S,Portage,1999,18,0.022
LT0023,LT023B,S,Portage,2000,19,0.022
LT0023,LT023B,S,Portage,2001,20,0.03
LT0023,LT023B,S,Portage,2002,21,0.025
LT0023,LT023C,S,Portage,1986,5,0.04
LT0023,LT023C,S,Portage,1987,6,0.034
LT0023,LT023C,S,Portage,1988,7,0.025
LT0023,LT023C,S,Portage,1989,8,0.034
LT0023,LT023C,S,Portage,1990,9,0.029
LT0023,LT023C,S,Portage,1991,10,0.03
LT0023,LT023C,S,Portage,1992,11,0.054
LT0023,LT023C,S,Portage,1993,12,0.084
LT0023,LT023C,S,Portage,1994,13,0.067
LT0023,LT023C,S,Portage,1995,14,0.044
LT0023,LT023C,S,Portage,1996,15,0.046
LT0023,LT023C,S,Portage,1997,16,0.044
LT0023,LT023C,S,Portage,1998,17,0.029
LT0023,LT023C,S,Portage,1999,18,0.025
LT0023,LT023C,S,Portage,2000,19,0.025
LT0023,LT023C,S,Portage,2001,20,0.032
LT0023,LT023C,S,Portage,2002,21,0.027
LT0026,LT026A,S,Portage,1988,4,0.031
LT0026,LT026A,S,Portage,1989,5,0.04
LT0026,LT026A,S,Portage,1990,6,0.039
LT0026,LT026A,S,Portage,1991,7,0.048
LT0026,LT026A,S,Portage,1992,8,0.055
LT0026,LT026A,S,Portage,1993,9,0.074
LT0026,LT026A,S,Portage,1994,10,0.058
LT0026,LT026A,S,Portage,1995,11,0.038
LT0026,LT026A,S,Portage,1996,12,0.038
LT0026,LT026A,S,Portage,1997,13,0.035
LT0026,LT026A,S,Portage,1998,14,0.028
LT0026,LT026A,S,Portage,1999,15,0.024
LT0026,LT026A,S,Portage,2000,16,0.021
LT0026,LT026A,S,Portage,2001,17,0.029
LT0026,LT026A,S,Portage,2002,18,0.025
LT0026,LT026B,S,Portage,1988,4,0.031
LT0026,LT026B,S,Portage,1989,5,0.04
LT0026,LT026B,S,Portage,1990,6,0.038
LT0026,LT026B,S,Portage,1991,7,0.046
LT0026,LT026B,S,Portage,1992,8,0.057
LT0026,LT026B,S,Portage,1993,9,0.076
LT0026,LT026B,S,Portage,1994,10,0.059
LT0026,LT026B,S,Portage,1995,11,0.039
LT0026,LT026B,S,Portage,1996,12,0.037
LT0026,LT026B,S,Portage,1997,13,0.035
LT0026,LT026B,S,Portage,1998,14,0.026
LT0026,LT026B,S,Portage,1999,15,0.02
LT0026,LT026B,S,Portage,2000,16,0.023
LT0026,LT026B,S,Portage,2001,17,0.026
LT0026,LT026B,S,Portage,2002,18,0.025
LT0051,LT051A,L,Telaquana,1982,7,0.062
LT0051,LT051A,L,Telaquana,1983,8,0.056
LT0051,LT051A,L,Telaquana,1984,9,0.054
LT0051,LT051A,L,Telaquana,1985,10,0.037
LT0051,LT051A,L,Telaquana,1986,11,0.038
LT0051,LT051A,L,Telaquana,1987,12,0.031
LT0051,LT051A,L,Telaquana,1988,13,0.038
LT0051,LT051A,L,Telaquana,1989,14,0.03
LT0051,LT051A,L,Telaquana,1990,15,0.027
LT0051,LT051A,L,Telaquana,1991,16,0.017
LT0051,LT051A,L,Telaquana,1992,17,0.028
LT0051,LT051A,L,Telaquana,1993,18,0.034
LT0051,LT051A,L,Telaquana,1994,19,0.027
LT0051,LT051A,L,Telaquana,1995,20,0.038
LT0051,LT051A,L,Telaquana,1996,21,0.035
LT0051,LT051A,L,Telaquana,1997,22,0.034
LT0051,LT051A,L,Telaquana,1998,23,0.034
LT0051,LT051A,L,Telaquana,1999,24,0.029
LT0051,LT051A,L,Telaquana,2000,25,0.033
LT0051,LT051A,L,Telaquana,2001,26,0.034
LT0051,LT051A,L,Telaquana,2002,27,0.026
LT0051,LT051B,L,Telaquana,1979,4,0.109
LT0051,LT051B,L,Telaquana,1980,5,0.086
LT0051,LT051B,L,Telaquana,1981,6,0.087
LT0051,LT051B,L,Telaquana,1982,7,0.064
LT0051,LT051B,L,Telaquana,1983,8,0.055
LT0051,LT051B,L,Telaquana,1984,9,0.053
LT0051,LT051B,L,Telaquana,1985,10,0.038
LT0051,LT051B,L,Telaquana,1986,11,0.039
LT0051,LT051B,L,Telaquana,1987,12,0.03
LT0051,LT051B,L,Telaquana,1988,13,0.039
LT0051,LT051B,L,Telaquana,1989,14,0.028
LT0051,LT051B,L,Telaquana,1990,15,0.026
LT0051,LT051B,L,Telaquana,1991,16,0.025
LT0051,LT051B,L,Telaquana,1992,17,0.022
LT0051,LT051B,L,Telaquana,1993,18,0.032
LT0051,LT051B,L,Telaquana,1994,19,0.029
LT0051,LT051B,L,Telaquana,1995,20,0.034
LT0051,LT051B,L,Telaquana,1996,21,0.037
LT0051,LT051B,L,Telaquana,1997,22,0.037
LT0051,LT051B,L,Telaquana,1998,23,0.033
LT0051,LT051B,L,Telaquana,1999,24,0.025
LT0051,LT051B,L,Telaquana,2000,25,0.035
LT0051,LT051B,L,Telaquana,2001,26,0.035
LT0051,LT051B,L,Telaquana,2002,27,0.026
LT0051,LT051C,L,Telaquana,1979,4,0.108
LT0051,LT051C,L,Telaquana,1980,5,0.085
LT0051,LT051C,L,Telaquana,1981,6,0.088
LT0051,LT051C,L,Telaquana,1982,7,0.063
LT0051,LT051C,L,Telaquana,1983,8,0.058
LT0051,LT051C,L,Telaquana,1984,9,0.057
LT0051,LT051C,L,Telaquana,1985,10,0.035
LT0051,LT051C,L,Telaquana,1986,11,0.036
LT0051,LT051C,L,Telaquana,1987,12,0.028
LT0051,LT051C,L,Telaquana,1988,13,0.039
LT0051,LT051C,L,Telaquana,1989,14,0.028
LT0051,LT051C,L,Telaquana,1990,15,0.028
LT0051,LT051C,L,Telaquana,1991,16,0.023
LT0051,LT051C,L,Telaquana,1992,17,0.022
LT0051,LT051C,L,Telaquana,1993,18,0.033
LT0051,LT051C,L,Telaquana,1994,19,0.03
LT0051,LT051C,L,Telaquana,1995,20,0.038
LT0051,LT051C,L,Telaquana,1996,21,0.034
LT0051,LT051C,L,Telaquana,1997,22,0.035
LT0051,LT051C,L,Telaquana,1998,23,0.033
LT0051,LT051C,L,Telaquana,1999,24,0.03
LT0051,LT051C,L,Telaquana,2000,25,0.032
LT0051,LT051C,L,Telaquana,2001,26,0.035
LT0051,LT051C,L,Telaquana,2002,27,0.028
LT0055,LT055.1A,L,Telaquana,1990,6,0.066
LT0055,LT055.1A,L,Telaquana,1991,7,0.058
LT0055,LT055.1A,L,Telaquana,1992,8,0.037
LT0055,LT055.1A,L,Telaquana,1993,9,0.068
LT0055,LT055.1A,L,Telaquana,1994,10,0.05
LT0055,LT055.1A,L,Telaquana,1995,11,0.056
LT0055,LT055.1A,L,Telaquana,1996,12,0.044
LT0055,LT055.1A,L,Telaquana,1997,13,0.049
LT0055,LT055.1A,L,Telaquana,1998,14,0.032
LT0055,LT055.1A,L,Telaquana,1999,15,0.025
LT0055,LT055.1A,L,Telaquana,2000,16,0.024
LT0055,LT055.1A,L,Telaquana,2001,17,0.025
LT0055,LT055.1B,L,Telaquana,1989,5,0.084
LT0055,LT055.1B,L,Telaquana,1990,6,0.06
LT0055,LT055.1B,L,Telaquana,1991,7,0.056
LT0055,LT055.1B,L,Telaquana,1992,8,0.037
LT0055,LT055.1B,L,Telaquana,1993,9,0.06
LT0055,LT055.1B,L,Telaquana,1994,10,0.046
LT0055,LT055.1B,L,Telaquana,1995,11,0.051
LT0055,LT055.1B,L,Telaquana,1996,12,0.042
LT0055,LT055.1B,L,Telaquana,1997,13,0.043
LT0055,LT055.1B,L,Telaquana,1998,14,0.027
LT0055,LT055.1B,L,Telaquana,1999,15,0.025
LT0055,LT055.1B,L,Telaquana,2000,16,0.019
LT0055,LT055.1B,L,Telaquana,2001,17,0.022
LT0055,LT055.1B,L,Telaquana,2002,18,0.02
LT0055,LT055.1C,L,Telaquana,1989,5,0.082
LT0055,LT055.1C,L,Telaquana,1990,6,0.064
LT0055,LT055.1C,L,Telaquana,1991,7,0.06
LT0055,LT055.1C,L,Telaquana,1992,8,0.036
LT0055,LT055.1C,L,Telaquana,1993,9,0.064
LT0055,LT055.1C,L,Telaquana,1994,10,0.049
LT0055,LT055.1C,L,Telaquana,1995,11,0.054
LT0055,LT055.1C,L,Telaquana,1996,12,0.043
LT0055,LT055.1C,L,Telaquana,1997,13,0.044
LT0055,LT055.1C,L,Telaquana,1998,14,0.027
LT0055,LT055.1C,L,Telaquana,1999,15,0.025
LT0055,LT055.1C,L,Telaquana,2000,16,0.021
LT0055,LT055.1C,L,Telaquana,2001,17,0.023
LT0055,LT055.1C,L,Telaquana,2002,18,0.023
LT0059,LT059A,S,Kontrashibuna,1995,2,0.064
LT0059,LT059A,S,Kontrashibuna,1996,3,0.047
LT0059,LT059A,S,Kontrashibuna,1997,4,0.047
LT0059,LT059A,S,Kontrashibuna,1998,5,0.04
LT0059,LT059A,S,Kontrashibuna,1999,6,0.037
LT0059,LT059A,S,Kontrashibuna,2000,7,0.054
LT0059,LT059A,S,Kontrashibuna,2001,8,0.036
LT0059,LT059A,S,Kontrashibuna,2002,9,0.033
LT0059,LT059B,S,Kontrashibuna,1995,2,0.068
LT0059,LT059B,S,Kontrashibuna,1996,3,0.05
LT0059,LT059B,S,Kontrashibuna,1997,4,0.046
LT0059,LT059B,S,Kontrashibuna,1998,5,0.039
LT0059,LT059B,S,Kontrashibuna,1999,6,0.041
LT0059,LT059B,S,Kontrashibuna,2000,7,0.047
LT0059,LT059B,S,Kontrashibuna,2001,8,0.04
LT0059,LT059B,S,Kontrashibuna,2002,9,0.033
LT0059,LT059C,S,Kontrashibuna,1995,2,0.068
LT0059,LT059C,S,Kontrashibuna,1996,3,0.044
LT0059,LT059C,S,Kontrashibuna,1997,4,0.044
LT0059,LT059C,S,Kontrashibuna,1998,5,0.041
LT0059,LT059C,S,Kontrashibuna,1999,6,0.039
LT0059,LT059C,S,Kontrashibuna,2000,7,0.05
LT0059,LT059C,S,Kontrashibuna,2001,8,0.035
LT0059,LT059C,S,Kontrashibuna,2002,9,0.041
LT0061,LT061A,S,Kontrashibuna,1996,4,0.05
LT0061,LT061A,S,Kontrashibuna,1997,5,0.052
LT0061,LT061A,S,Kontrashibuna,1998,6,0.043
LT0061,LT061A,S,Kontrashibuna,1999,7,0.044
LT0061,LT061A,S,Kontrashibuna,2000,8,0.043
LT0061,LT061A,S,Kontrashibuna,2001,9,0.037
LT0061,LT061A,S,Kontrashibuna,2002,10,0.034
LT0061,LT061B,S,Kontrashibuna,1996,4,0.037
LT0061,LT061B,S,Kontrashibuna,1997,5,0.059
LT0061,LT061B,S,Kontrashibuna,1998,6,0.052
LT0061,LT061B,S,Kontrashibuna,1999,7,0.048
LT0061,LT061B,S,Kontrashibuna,2000,8,0.046
LT0061,LT061B,S,Kontrashibuna,2001,9,0.035
LT0061,LT061B,S,Kontrashibuna,2002,10,0.04
LT0061,LT061C,S,Kontrashibuna,1996,4,0.046
LT0061,LT061C,S,Kontrashibuna,1997,5,0.056
LT0061,LT061C,S,Kontrashibuna,1998,6,0.052
LT0061,LT061C,S,Kontrashibuna,1999,7,0.051
LT0061,LT061C,S,Kontrashibuna,2000,8,0.049
LT0061,LT061C,S,Kontrashibuna,2001,9,0.04
LT0061,LT061C,S,Kontrashibuna,2002,10,0.038
LT0069,LT069A,S,Kontrashibuna,1995,6,0.043
LT0069,LT069A,S,Kontrashibuna,1996,7,0.047
LT0069,LT069A,S,Kontrashibuna,1997,8,0.043
LT0069,LT069A,S,Kontrashibuna,1998,9,0.032
LT0069,LT069A,S,Kontrashibuna,1999,10,0.032
LT0069,LT069A,S,Kontrashibuna,2000,11,0.032
LT0069,LT069A,S,Kontrashibuna,2001,12,0.026
LT0069,LT069A,S,Kontrashibuna,2002,13,0.023
LT0069,LT069B,S,Kontrashibuna,1995,6,0.048
LT0069,LT069B,S,Kontrashibuna,1996,7,0.045
LT0069,LT069B,S,Kontrashibuna,1997,8,0.04
LT0069,LT069B,S,Kontrashibuna,1998,9,0.034
LT0069,LT069B,S,Kontrashibuna,1999,10,0.033
LT0069,LT069B,S,Kontrashibuna,2000,11,0.032
LT0069,LT069B,S,Kontrashibuna,2001,12,0.026
LT0069,LT069B,S,Kontrashibuna,2002,13,0.025
LT0069,LT069C,S,Kontrashibuna,1995,6,0.043
LT0069,LT069C,S,Kontrashibuna,1996,7,0.04
LT0069,LT069C,S,Kontrashibuna,1997,8,0.044
